122863 lavaṇoda 
163317 surejyā 
119016 rāṅkava 
148785 śvovasīya 
152417 samāṃśa 
142193 śastrikā 
122725 lalāma 
134902 viṣṇutīrtha 
158004 saṃsārin 
161241 sukṛt 
140144 śakulādanī 
117155 raktaṣoṭa 
132069 vinipāta 
163855 suśārada 
124412 laulikī 
121053 rogahārin 
163355 surodbhava 
158755 sādhyā 
132316 vindhyāśva 
134827 viṣṭambhaka 
127658 vastrarañjaka 
148104 ślathīkṛ 
155152 saśālva 
143875 śiraspada 
142161 śastrapada 
173169 hrasvāṅga 
170996 halāhala 
133299 viralīkṛ 
166316 stambha 
131567 vidyālābha 
160729 sindhupati 
149852 satoda 
143730 śitāvarī 
151729 samardhay 
142585 śāṅgerī 
151307 samatisṛj 
116285 yugādhyakṣa 
140416 śaṅkuśirodhara 
143313 śāleya 
143559 śikhī 
171673 hārītīya 
152381 samāsev 
163161 suraśreṣṭhā 
124177 lohakāra 
156866 saṃdhāraṇa 
133428 virecanadravyavikalpavijñānīya 
138249 vaiśāradya 
115745 yācana 
146935 śyāmalī 
152771 samuddhvaṃs 
139218 vyādha 
135549 vītabhaya 
116523 yogatārā 
157163 saṃparitap 
171157 hasira 
141281 śamatha 
162787 sumasṛṇa 
123405 liha 
161880 sudārika 
170250 hada 
135901 vṛkka 
162316 suparṇa 
136625 vṛṣṇipāla 
123955 loḍay 
119072 rājakośātakī 
154231 sarpatīrtha 
125642 vanahāsa 
148471 śvāsapratiṣedha 
123810 lokalocana 
148637 śvetabhadra 
152933 samunmuc 
151038 sapratibha 
156842 saṃdhay 
125462 vanagocara 
170021 svīkaraṇa 
143399 śāsu 
138936 vyavahṛ 
162020 sudhārā 
131342 vidara 
133096 vimāṃsa 
143354 śālvaṇa 
155579 sahasraka 
133184 vimūla 
155184 saśvāsa 
123484 luñca 
156805 saṃdeṣṭavya 
151777 samavapīḍay 
133876 viveka 
147177 śrayaṇa 
145294 śuddhi 
157320 saṃmārjay 
158594 sātvatī 
173165 hrasvaśigruka 
132125 vinirbhañj 
156779 saṃdīpaka 
125666 vanārdrakā 
169730 svāṅgaśītalita 
124420 lauhā 
173283 hvari 
138642 vyatīpāta 
153671 sambhāṣā 
160400 sitetara 
161947 sudyu 
173311 ūṃ 
172109 hiraṇyagarbha 
114639 yatara 
150086 satyavāda 
140548 śacīpati 
159547 sārivā 
124197 lohaṭī 
172750 hemaparṇī 
144625 śīta 
130630 vighasa 
144978 śukabarha 
168568 sūryaparṇī 
153403 samprapada 
157206 saṃpraṇāday 
156176 saṃkṣepaṇa 
159725 sālveyaka 
162581 subala 
136203 vṛthāmāṃsa 
119424 rājikā 
132544 vipṛthuśravas 
130480 vikṣarādya 
114737 yathākāla 
165911 skambhu 
155874 sahima 
152893 samudvartana 
154533 sarvabhūtacintāśārīra 
149789 satala 
114503 yajñavarāha 
171222 hastavant 
153292 sampracar 
165457 saubhāñjana 
150285 sadācāra 
129724 vāli 
120748 ruvu 
133816 viviktatā 
126652 vartulaparṇā 
154570 sarvarogaghnī 
154723 sarvādi 
118306 ramyaka 
125552 vanamālin 
138939 vyavahartṛ 
157130 saṃniścaya 
142027 śaśāṅkin 
147004 śyāva 
131769 vidham 
117919 ratnavant 
152197 samāyas 
132186 viniścar 
168147 smita 
141914 śalyakaiḍarya 
153029 samupānī 
170959 halā 
171323 hastipippalī 
116916 yūya 
117869 ratnadhātama 
115772 yājana 
115028 yathāśāstram 
169018 svayam 
131124 viḍambana 
140007 śī 
143852 śimbīdhānya 
116114 yāvadāyuṣam 
166061 skhalay 
153709 sambhrama 
147381 śri 
149780 satattva 
126967 valay 
115404 yamika 
139221 vyādhi 
138922 vyavasthāpaka 
169673 svasrīyā 
140186 śaktidhara 
143651 śikhinī 
131316 vida 
151238 samakṣa 
145517 śubhātmaka 
129703 vārṣika 
125862 vapuṣmant 
117058 raktapittin 
158086 saṃsūcay 
164640 saindhavāraṇya 
140159 śakti 
162876 sumūrti 
125251 vatsaputra 
118475 rasaka 
156144 saṃkūrd 
148206 śūleśvara 
167991 sphya 
154890 salileśaya 
134563 viṣanāśinī 
143381 śāśvata 
153611 sambubodhayiṣu 
115122 yathoktam 
115044 yathāsattvam 
126708 vardhana 
135236 visphoṭa 
141429 śamyā 
170196 hatatrapa 
153716 sammata 
163468 suvarcasa 
162254 sunvant 
124293 lohitacandana 
123742 lokaguru 
133822 vivic 
159669 sārvavedasa 
131259 vitta 
135334 vihartṛ 
148193 ślīpada 
150124 satyastha 
135458 vīkṣay 
172813 hemākhya 
159430 sārathi 
133496 virūpaka 
164314 sṛji 
141555 śarad 
146241 śaivala 
156780 saṃdīpani 
131234 vitunnaka 
140980 śatrukaṇṭaka 
114251 yakṣa 
146451 śophita 
130779 viceṣṭa 
122030 lakṣman 
149545 sagaṇa 
143675 śigruka 
136037 vṛta 
157179 saṃpiṇḍanā 
158895 sāpanna 
135392 vihiṃsana 
136364 vṛddhīkṛ 
163407 sulikhita 
168221 smai 
170716 haribabhru 
133771 vivasvant 
172743 hemanta 
166357 sūtarāja 
142892 śābastī 
117070 raktapuṣpī 
144960 śukanāśana 
150222 sadacitrikā 
132116 vinirdiś 
153310 sampraṇam 
165985 sūkṣma 
164706 saiṃhala 
160336 sitasiddhārtha 
166217 stanaṃdhaya 
170181 hati 
116152 yāvanmātra 
172259 hiṃsā 
154772 sarvāvasu 
162115 sunābhaka 
144450 śivodayā 
133939 viśarīra 
143653 śikhipādā 
158006 saṃsāraka 
132965 vibhraṃśa 
158565 sātmya 
130328 vikīraṇa 
142129 śastra 
128252 vācaspatya 
129478 vāriśukti 
150256 sadasant 
161896 sudīkṣā 
148701 śvetaśigru 
141847 śala 
150435 sadyaska 
142472 śākya 
157319 saṃmānay 
171251 hastābharaṇa 
165131 somilaka 
123214 lāsaka 
159684 sārvāṅgika 
120933 revā 
156435 saṃcarv 
144213 śivatā 
166985 sthāpatya 
134962 viṣṇumāhātmya 
168808 svatantrin 
120629 rudrasaras 
152888 samudreka 
155800 sahasrāṃśin 
152136 samāpat 
126698 vardhaka 
120797 reoja 
147368 śrāvasta 
170774 hariva 
114226 mūsikāhvā 
163298 suruṅga 
145615 śuśubh 
163412 sulocana 
153260 sampūjay 
129621 vārddhaka 
117381 raṅgaṇī 
146205 śailodbhūta 
163625 suvallabha 
130653 vighneśa 
152050 samānatā 
138908 vyavasāyaka 
159410 sāraṇasundara 
122855 lavaṇāsuraja 
171387 haṃkāra 
152642 samutpat 
150624 sanābhasa 
124577 vakradvāra 
132530 vipulānandakāraka 
151371 samadhūcchiṣṭa 
121217 romarāji 
160837 sillaka 
171636 hārita 
130972 vijijñāsā 
162593 subījaka 
115003 yathāvidha 
161497 sugandhāmalaka 
162941 suraktaka 
128017 vākpatha 
139666 vyomavallikā 
162274 supattraka 
130368 vikṛtaka 
166105 sūciśāli 
160917 siṃhanādin 
162186 sunīrā 
137524 vaikharī 
148684 śvetavārala 
117298 rakṣoghnī 
140282 śakradevatā 
152282 samāvaha 
115484 yavaja 
129048 vāmanaka 
151554 samabhipad 
133802 vivāsana 
140568 śaṭha 
124660 vakṣyamāṇatva 
123268 liṅgaka 
134623 viṣayanirūpaṇa 
160415 siddha 
121720 ūrdhvayantra 
167845 sphāy 
130294 vikārin 
155767 sahasrākṣa 
135947 vṛkṣabīja 
143240 śālāmukha 
114449 yajñanidhana 
118520 rasaja 
152283 samāvāp 
121029 rogajña 
143894 śiraḥśūla 
136918 vedi 
151883 samastamaṅgala 
114988 yathāvarṇa 
133867 vivṛddhimant 
160713 sindhukṣit 
150892 saptamī 
164631 saindhavaka 
156155 saṃkṣapay 
142302 śaṃsita 
115519 yavaphalāṅkura 
169451 svarṇulikā 
171115 havyadāti 
120225 riṅgaṇī 
160605 siddhidā 
136976 vedapavitraka 
172927 haimavata 
117156 raktasū 
116950 raktakaṇṭhin 
151010 saptāśīti 
121629 ūrdhvakāya 
125186 vaṇijaka 
165807 sauṃ 
116537 yoganidrā 
163772 suvīra 
123493 luṭ 
136750 veṇībhūta 
120135 rāsāyana 
151063 saprayoganivartana 
129938 vāsay 
166100 sūciradana 
129630 vārddhuṣika 
162503 suprabhāta 
161872 sudāman 
139271 vyāpana 
123871 lokāntara 
151215 sabhyetara 
116233 yuktikṛta 
135631 vīratara 
126447 varṇaka 
171591 hāraka 
115966 yāma 
134892 viṣṇucakra 
157191 saṃpūjyatama 
140345 śakreśvara 
149571 sagotra 
153500 samprasah 
139264 vyāpin 
159524 sārāmukha 
137427 vesavāra 
157300 saṃbṛṃhay 
124661 vagalā 
164769 sodyāna 
116999 raktatā 
169378 svarṇapuṣpā 
169279 svargaparvan 
163816 suvairāgya 
147168 śramāmbu 
133475 virūkṣa 
135210 vispanda 
128784 vātsyā 
117153 raktaśūkara 
129738 vālakhilya 
122116 lakṣmīśa 
167754 spṛdh 
159736 sāvacāraṇa 
125638 vanasraj 
150741 sapiṇḍa 
147248 śraviṣṭhaka 
142530 śākhāpitta 
116789 yoṃ 
137500 vaikṛta 
133091 vimārga 
157050 saṃnidhāna 
141125 śabd 
150059 satyarata 
159107 sāmānya 
139705 vyūh 
168027 smaya 
147961 śrotṛ 
132658 viprayā 
136608 vṛṣṭimant 
137378 veṣa 
153877 samūla 
154980 savarṇaka 
150870 saptapadī 
131311 vid 
133553 vilayana 
123328 liṅgasthāpana 
142298 śaṃsana 
154404 sarvacārin 
126851 varṣapriya 
163617 suvarman 
167305 sthūlabhaṇṭākī 
171119 havyabhuj 
116673 yogeṣṭa 
168491 srotodbhava 
138111 vairāgyatā 
117232 raktotpala 
128351 vājasani 
135388 vihiṃs 
140648 śataghaṇṭā 
158102 saṃstava 
149018 ṣaḍvarga 
132697 vipravas 
153050 samupāsthā 
123894 lokeśvara 
115142 yathopapanna 
129203 vāyudaivata 
157096 saṃniropana 
157255 saṃpravartaka 
137710 vaidarbhaka 
168478 srotanadībhava 
127851 vaṃśin 
129038 vāmadevya 
158882 sānvaya 
118157 radhi 
130302 vikāravant 
148864 ṣaṭpadātithi 
171888 hitaṃkara 
114519 yajñavibhūtī 
119762 rāmaṭhī 
132106 vinirghoṣa 
131264 vittaka 
129828 vālmīka 
172491 hṛdayagraha 
153378 sampradā 
115464 yavakaṇṭaka 
162544 suprasruta 
134189 viśva 
141808 śarmiṣṭhā 
139237 vyādhimant 
139223 vyādhū 
138190 vailomya 
132961 vibhrama 
133460 virodhitā 
129877 vāsā 
128667 vātasārathi 
120216 riṅ 
160873 sisṛkṣu 
168751 svagata 
140137 śakura 
141025 śanakais 
165112 somālaka 
168145 smiti 
153592 sambandhaka 
139964 vrīhiśreṣṭha 
131515 vidyānanda 
163465 suvarcalā 
140728 śatapad 
134678 viṣah 
116797 yaugandharāyaṇi 
114943 yathāyatanam 
148617 śvetapuṣpa 
171648 hāridramehin 
167343 sthūlaśīrṣā 
134764 viṣuvant 
168636 sūryavaṃśavarṇana 
123909 logākṣa 
151809 samavasṛti 
167913 sphuṭīkaraṇa 
121677 ūrdhvanayana 
163062 surabhay 
123211 lāsa 
143797 śinīvāka 
133107 vimukti 
150843 saptadaśottaraśatatama 
129427 vāripattrā 
150375 sadṛkṣa 
130396 vikūjita 
161126 sīrapāṇi 
145464 śubhadarśa 
129913 vāsana 
131419 vidīrṇana 
130228 vikarṇa 
172883 heṣita 
165734 sauvīrī 
123100 lābhin 
145610 śulvaka 
138398 vaiṣṇavatantra 
158540 sātiśaya 
144018 śilāṭikā 
121187 romakanda 
164109 susaṃśliṣṭa 
129247 vāyuvāhinī 
122360 laghvakṣara 
155240 sasidhma 
120393 ruca 
120991 raiṇukeya 
132559 viprakarṣa 
126378 varorū 
167556 snehadāru 
160773 sindhusaṃgama 
154363 sarvaka 
138705 vyapagama 
163547 suvarṇamāṣa 
125183 vaṇij 
163973 suṣiratā 
115967 yāmī 
164127 susāntvyamāna 
133962 viśastra 
152420 samāṃśaka 
139612 vyuṣṭa 
148590 śvetanāman 
135127 visaṃyuj 
131381 vidārin 
172942 hairaṇya 
163825 suśaka 
150108 satyasaṃgara 
129818 vālūkā 
142198 śastropajīvin 
125814 vanyāsyā 
172170 hiraṇyaretas 
134283 viśvanātha 
121963 lakta 
172914 haimana 
140823 śataratha 
145721 śṛgālajihvā 
128228 vāca 
128056 vākyala 
143157 śālā 
169320 svarjikṣāra 
118179 randha 
121777 ūrdhvībhū 
115390 yamahāseśvara 
163011 suradīrghikā 
125963 vayaḥstambha 
130144 vāhya 
159341 sāyaṃsaṃdhyā 
151320 samatva 
159551 sārisṛkka 
138559 vyaḍambaka 
125779 vandhyā 
131781 vidharma 
160389 sitāhvayā 
151705 samarcay 
145747 śṛṅga 
120229 riñcholī 
133952 viśalyāsaṅgamamāhātmyavarṇana 
148519 śvetaka 
138785 vyapohanastavanirūpaṇa 
121788 rūpaka 
154104 saritpati 
157336 saṃmūḍhapiḍakā 
133498 virūpatā 
170082 svairatha 
151539 samabhijan 
142743 śāntā 
155016 savitardīka 
127795 vahnimārī 
121706 ūrdhvabhāj 
125005 vajrāgra 
115281 yamaka 
134139 viśrambhaṇa 
158189 saṃsruti 
155673 sahasrabāhu 
172609 hṛṣi 
128270 vācika 
120538 rudragranthi 
130718 vicārita 
126791 varvaṇā 
142525 śākhānagaraka 
166236 stanya 
149813 satiryagga 
145526 śubhāśubhanirūpaṇa 
164284 sṛkkiṇīlih 
166889 sthavirā 
153053 samupe 
114703 yatra 
138522 vyaṅga 
140121 śakunikā 
120408 rucikāriṇī 
167137 sthiravayas 
163734 suvipina 
150689 sanna 
141255 śabdāla 
147189 śravaṇa 
118598 rasabhedin 
130748 vicitratā 
171516 hā 
132096 viniyogitva 
169886 svābhāvika 
163205 surāji 
157069 saṃnibudh 
172888 haijjala 
119457 rājeṣṭa 
173156 hrasvabadarī 
124994 vajrahanu 
145352 śuddhātman 
160588 siddhārthaka 
130390 vikośa 
128854 vādira 
121117 rodana 
157269 saṃprasāday 
128220 vāṅmaya 
147426 śrīketana 
167807 sphaṭika 
141433 śamyātāla 
152430 samiti 
162692 subhūtika 
121611 ūrdhva 
170260 hanu 
171490 haṃsahaṃsī 
120337 rukmaka 
171079 haviṣka 
171285 hastikośātakī 
130993 vijṛmbhā 
124165 loha 
121131 rodha 
131151 viḍbhuj 
167609 sūpa 
125038 vajrendra 
120276 riṣi 
149614 sacandana 
169796 svādutumbikā 
126098 varapradā 
151303 samatiyā 
132222 vinistṛ 
126830 varṣadhara 
115953 yāpana 
125120 vaṭīkṛ 
164000 suṣeṇā 
172676 hetvābhāsa 
140131 śakuntamunibhojana 
120456 ruja 
156645 saṃtānin 
117415 raṅgamātṛ 
125209 vataṃsa 
156665 saṃtāpana 
157165 saṃparipṛ 
135131 visaṃvāda 
162969 suraṅgaka 
116660 yogīkṛ 
135194 vistārā 
132829 vibhu 
167322 sthūlalakṣa 
124689 vaṅkṣaṇa 
129046 vāmana 
170178 haṇḍī 
168832 svadhā 
124485 va 
141451 śayana 
131177 vitan 
118034 rathanīḍa 
126445 varṇin 
169454 svartha 
141905 śalya 
128718 vātikī 
133016 vimanas 
119273 rājavant 
148571 śvetajīraka 
165801 sauhṛdayya 
149909 sattva 
165726 sauvidalla 
172379 hutabhakṣa 
121957 lakuṭa 
168740 svakīyaka 
144392 śivātmaka 
143305 śālīya 
141540 śaraṇya 
126348 varuṇeśa 
150909 saptamīvratanirūpaṇa 
114404 yajñaka 
140758 śatapuṣpikā 
173180 hrāda 
114127 mūlikā 
172028 himāri 
144084 śilāhvaya 
119241 rājayakṣmin 
133856 vivṛta 
165209 saukara 
170660 haridrārāga 
114874 yathāpraśnam 
147543 śrīpuruṣottama 
161025 siṃhilī 
170404 hayānanda 
154643 sarvasahā 
152604 samutkarṣa 
151914 samākṛ 
166181 stanapā 
156030 saṃkāśa 
155537 sahasaṃvāda 
126945 valī 
130453 vikūla 
121040 rogarāj 
114131 mūlikābandhana 
162619 subhagaṃmanya 
161840 sudaṇḍa 
154891 salileśvara 
164563 sevitṛ 
114973 yathālabdha 
156510 saṃjalpana 
118709 rasādhyāya 
130598 vigraha 
138370 vaiṣamya 
130402 vikrandita 
127481 vasubhuj 
119976 rāmeśa 
171397 haṃsakākīya 
160608 siddhinandana 
172926 haimavata 
143703 śiñjant 
167002 sthāman 
131321 vidi 
169080 svayaṃkārin 
156692 saṃtoṣa 
150408 sadgava 
126463 varṇakrama 
166987 sthāpanā 
165431 saubhāgya 
130583 viguṇībhū 
168328 sragvin 
142538 śākhāmla 
171124 havyavah 
154045 sarasīruha 
145286 śuṇḍinī 
160828 sirāśukra 
134412 viśvāci 
140606 śaṇḍerī 
144074 śilāśana 
155338 sahas 
157245 saṃpramāda 
121042 rogavant 
165641 saurika 
116195 yīḥkāra 
116442 yuvanāśvaka 
128279 vācya 
114745 yathākramāt 
125745 vandanī 
141934 śalyāpahartṛka 
148994 ṣaḍbhāga 
116926 rī 
147758 śrutarvan 
169808 svāduphalā 
143664 śikhivāhana 
121168 ropaṇa 
154864 salilanidhi 
